,MMSI,STATUS,SPEED,COURSE,HEADING,LAT,LON,TIMESTAMP UTC,STATION
3703,660000800,0,75,212,511,-21.25269,53.68509,2012-10-30 02:45,TER
3718,566152000,4,116,231,231,-21.46438,54.35555,2012-10-30 03:39,TER
3729,660000800,0,76,210,511,-21.23135,53.6989,2012-10-30 02:33,TER
3732,566152000,4,112,220,222,-21.31561,54.50571,2012-10-30 02:34,TER
3741,566152000,4,112,221,222,-21.32508,54.49698000000001,2012-10-30 02:38,TER
3749,660000800,0,76,213,511,-21.288729999999997,53.660709999999995,2012-10-30 03:05,TER
3755,566152000,4,114,219,221,-21.3941,54.43303,2012-10-30 03:07,TER
3761,660000800,0,78,214,511,-21.297520000000002,53.65445,2012-10-30 03:10,TER
3768,566152000,4,114,221,221,-21.40449,54.42341999999999,2012-10-30 03:11,TER
3773,660000800,0,78,197,511,-21.33193,53.63385,2012-10-30 03:29,TER
3778,566152000,4,115,230,231,-21.44671,54.378609999999995,2012-10-30 03:30,TER
3785,660000800,0,78,197,511,-21.34233,53.63016999999999,2012-10-30 03:34,TER
3788,566152000,4,115,231,232,-21.45557,54.367180000000005,2012-10-30 03:34,TER
3801,566152000,4,117,229,231,-21.51389,54.2923,2012-10-30 04:02,TER
3820,566152000,4,133,230,232,-21.562070000000002,54.23178000000001,2012-10-30 04:24,TER
3834,566152000,4,138,230,232,-21.57343,54.21735,2012-10-30 04:28,TER
3846,566152000,4,114,221,221,-21.37813,54.447759999999995,2012-10-30 03:00,TER
3850,660000800,0,76,212,511,-21.28283,53.664880000000004,2012-10-30 03:02,TER
3852,566152000,4,113,221,222,-21.383779999999998,54.44255,2012-10-30 03:03,TER
3858,566152000,4,114,225,225,-21.428929999999998,54.39985,2012-10-30 03:22,TER
3868,660000800,0,77,198,511,-21.32368,53.63672,2012-10-30 03:25,TER
3871,566152000,4,114,229,232,-21.43853,54.3892,2012-10-30 03:26,TER
3876,566152000,4,118,230,232,-21.49072,54.32184,2012-10-30 03:51,TER
3888,566152000,4,117,230,231,-21.49911,54.31106,2012-10-30 03:55,TER
3894,566152000,4,117,229,231,-21.50402,54.30474,2012-10-30 03:58,TER
3911,566152000,4,127,230,232,-21.54704,54.250769999999996,2012-10-30 04:17,TER
3924,566152000,4,132,229,232,-21.55643,54.23895,2012-10-30 04:21,TER
3928,566152000,4,153,232,232,-21.6769,54.08259,2012-10-30 05:08,TER
3944,566152000,4,154,231,232,-21.68812,54.06754,2012-10-30 05:12,TER
3959,566152000,4,143,229,232,-21.58373,54.2044,2012-10-30 04:32,TER
3966,566152000,4,144,231,232,-21.58935,54.19716999999999,2012-10-30 04:35,TER
3991,566152000,4,152,230,232,-21.64369,54.12653,2012-10-30 04:55,TER
4005,566152000,4,153,230,231,-21.71698,54.029109999999996,2012-10-30 05:23,TER
4025,566152000,4,152,230,230,-21.72825,54.01429,2012-10-30 05:27,TER
4042,566152000,4,150,229,229,-21.78282,53.94571,2012-10-30 05:47,TER
4049,566152000,4,151,230,229,-21.79426,53.93127,2012-10-30 05:51,TER
4056,566152000,4,138,228,228,-21.83997,53.87497,2012-10-30 06:08,TER
4080,566152000,4,124,229,231,-21.53716,54.263059999999996,2012-10-30 04:13,TER
4085,566152000,4,146,230,232,-21.59969,54.183769999999996,2012-10-30 04:39,TER
4101,566152000,4,148,230,232,-21.61072,54.1695,2012-10-30 04:43,TER
4105,566152000,4,152,231,232,-21.655520000000003,54.111090000000004,2012-10-30 05:00,TER
4121,566152000,4,153,230,231,-21.666220000000003,54.09693000000001,2012-10-30 05:04,TER
4136,566152000,4,152,229,229,-21.739160000000002,54.0003,2012-10-30 05:31,TER
4150,566152000,4,151,230,230,-21.750529999999998,53.98582,2012-10-30 05:35,TER
4169,566152000,4,148,229,228,-21.809060000000002,53.913030000000006,2012-10-30 05:56,TER
4188,566152000,4,148,230,232,-21.62182,54.15511,2012-10-30 04:47,TER
4198,566152000,4,152,231,232,-21.632460000000002,54.1413,2012-10-30 04:51,TER
4206,566152000,4,153,231,232,-21.70028,54.05109,2012-10-30 05:16,TER
4214,566152000,4,153,230,231,-21.70619,54.04328,2012-10-30 05:19,TER
4233,566152000,4,150,229,228,-21.761870000000002,53.97129,2012-10-30 05:39,TER
4245,566152000,4,151,228,229,-21.77347,53.957240000000006,2012-10-30 05:43,TER
4249,566152000,4,125,230,230,-21.871389999999998,53.835440000000006,2012-10-30 06:21,TER
4294,566152000,4,136,229,227,-21.85083,53.86127,2012-10-30 06:13,TER
4410,566152000,4,144,229,227,-21.820870000000003,53.89852,2012-10-30 06:01,TER
4415,566152000,4,141,229,227,-21.828210000000002,53.8895,2012-10-30 06:04,TER
4521,566152000,4,132,228,227,-21.86141,53.848130000000005,2012-10-30 06:17,TER
12190,660001500,0,74,66,511,-21.2031,54.03935,2012-10-31 15:18,TER
12249,660001500,3,77,69,511,-21.22701,53.965790000000005,2012-10-31 14:43,TER
12313,660001500,0,73,75,511,-21.15082,54.25108,2012-10-31 16:59,TER
12316,660001500,0,71,80,511,-21.14765,54.27016999999999,2012-10-31 17:08,TER
12326,660001500,0,72,80,511,-21.145,54.28644,2012-10-31 17:15,TER
12332,660001500,0,73,75,511,-21.13456,54.3525,2012-10-31 17:46,TER
12338,660001500,0,74,81,511,-21.133020000000002,54.36111,2012-10-31 17:50,TER
12342,660001500,0,75,81,511,-21.132360000000002,54.36609,2012-10-31 17:53,TER
12347,660001500,0,73,75,511,-21.13026,54.37595,2012-10-31 17:57,TER
12348,660001500,0,72,78,511,-21.11926,54.42566,2012-10-31 18:21,TER
12353,660001500,0,73,79,511,-21.11726,54.43553000000001,2012-10-31 18:25,TER
12354,660001500,0,71,75,511,-21.11644,54.44047,2012-10-31 18:28,TER
12558,660001500,0,73,80,511,-21.11251,54.45841,2012-10-31 18:36,TER
12565,660001500,0,72,81,511,-21.1116,54.463330000000006,2012-10-31 18:39,TER
12567,660001500,0,69,78,511,-21.10217,54.506080000000004,2012-10-31 19:00,TER
12569,660001500,0,69,79,511,-21.09163,54.54619,2012-10-31 19:20,TER
12572,660001500,0,68,70,511,-21.08948,54.554109999999994,2012-10-31 19:24,TER
12578,660001500,0,72,72,511,-21.07842,54.59491,2012-10-31 19:44,TER
12581,660001500,0,72,72,511,-21.07593,54.60378000000001,2012-10-31 19:48,TER
12669,660001500,0,72,77,511,-21.166829999999997,54.16489,2012-10-31 16:18,TER
12690,660001500,0,74,75,511,-21.14873,54.26379,2012-10-31 17:05,TER
12696,660001500,0,74,78,511,-21.13632,54.34245,2012-10-31 17:42,TER
12701,660001500,0,75,81,511,-21.12595,54.39585,2012-10-31 18:07,TER
12705,660001500,0,72,74,511,-21.123260000000002,54.40713,2012-10-31 18:12,TER
12709,660001500,0,72,75,511,-21.11468,54.44868,2012-10-31 18:32,TER
12713,660001500,0,71,76,511,-21.10941,54.47306,2012-10-31 18:43,TER
12715,660001500,0,70,78,511,-21.10749,54.48191,2012-10-31 18:48,TER
12718,660001500,0,70,72,511,-21.09384,54.53762,2012-10-31 19:16,TER
12721,660001500,0,71,75,511,-21.08708,54.56272,2012-10-31 19:28,TER
12722,660001500,0,71,74,511,-21.08578,54.56746,2012-10-31 19:31,TER
12725,660001500,0,73,71,511,-21.06958,54.62636,2012-10-31 19:59,TER
13039,660001500,0,74,78,511,-21.13916,54.323280000000004,2012-10-31 17:33,TER
13041,660001500,0,73,85,511,-21.13822,54.32965,2012-10-31 17:36,TER
13044,660001500,0,73,73,511,-21.121229999999997,54.41645,2012-10-31 18:16,TER
13049,660001500,0,69,75,511,-21.09978,54.51535,2012-10-31 19:04,TER
13052,660001500,0,68,72,511,-21.09839,54.519909999999996,2012-10-31 19:07,TER
13055,660001500,0,70,75,511,-21.09638,54.52851999999999,2012-10-31 19:11,TER
13056,660001500,0,72,72,511,-21.07455,54.60845,2012-10-31 19:51,TER
13062,660001500,0,73,74,511,-21.07242,54.61676,2012-10-31 19:55,TER
13256,660001500,0,73,83,511,-21.14299,54.29911,2012-10-31 17:21,TER
13260,660001500,0,71,78,511,-21.14228,54.304159999999996,2012-10-31 17:24,TER
13265,660001500,0,71,77,511,-21.14087,54.31341,2012-10-31 17:28,TER
13269,660001500,0,75,76,511,-21.12813,54.385169999999995,2012-10-31 18:02,TER
13276,660001500,0,71,76,511,-21.10589,54.490069999999996,2012-10-31 18:52,TER
13278,660001500,0,68,75,511,-21.104020000000002,54.49813,2012-10-31 18:56,TER
13279,660001500,0,71,77,511,-21.08355,54.576409999999996,2012-10-31 19:35,TER
13282,660001500,0,72,74,511,-21.0808,54.58602,2012-10-31 19:40,TER
14424,563872000,0,998,47,48,-20.99452,54.008480000000006,2012-11-01 02:43,TER
14428,563872000,0,998,49,50,-20.957629999999998,54.06346,2012-11-01 03:03,TER
14446,563872000,0,998,50,50,-20.94921,54.07615,2012-11-01 03:08,TER
14460,563872000,0,998,49,50,-20.92575,54.11169,2012-11-01 03:21,TER
14507,563872000,0,998,48,49,-20.97704,54.03423000000001,2012-11-01 02:53,TER
14520,563872000,0,998,49,50,-20.94379,54.084540000000004,2012-11-01 03:11,TER
14528,563872000,0,998,50,50,-20.93565,54.096790000000006,2012-11-01 03:16,TER
14538,563872000,0,998,48,48,-20.886210000000002,54.16961,2012-11-01 03:43,TER
14758,563872000,0,998,49,49,-20.9155,54.1271,2012-11-01 03:27,TER
14768,563872000,0,998,49,50,-20.91057,54.13445,2012-11-01 03:30,TER
14806,563872000,0,998,49,50,-20.92002,54.12025,2012-11-01 03:24,TER
15076,563872000,0,998,48,49,-20.87904,54.1793,2012-11-01 03:47,TER
15273,563872000,0,998,50,50,-20.90024,54.149919999999995,2012-11-01 03:35,TER
15348,357711000,0,117,311,316,-21.841160000000002,53.879369999999994,2012-11-01 06:07,TER
15591,357711000,0,115,312,316,-21.8289,53.86476,2012-11-01 06:13,TER
15620,563872000,0,998,50,50,-20.93417,54.09904,2012-11-01 04:46,SAT
15654,357711000,0,116,309,316,-21.86903,53.9133,2012-11-01 05:54,TER
15665,357711000,0,115,311,316,-21.864,53.90715,2012-11-01 05:57,TER
15681,357711000,0,113,311,317,-21.778679999999998,53.804359999999996,2012-11-01 06:37,TER
15701,357711000,0,115,311,316,-21.73507,53.75134,2012-11-01 06:58,TER
15715,357711000,0,115,310,316,-21.81888,53.85268000000001,2012-11-01 06:18,TER
15730,357711000,0,121,311,315,-21.70799,53.719409999999996,2012-11-01 07:10,TER
15849,357711000,0,116,311,316,-21.85693,53.8984,2012-11-01 06:00,TER
15859,357711000,0,116,310,316,-21.85126,53.89156,2012-11-01 06:03,TER
15873,357711000,0,115,311,317,-21.80959,53.841609999999996,2012-11-01 06:22,TER
15886,357711000,0,114,312,316,-21.8003,53.830569999999994,2012-11-01 06:26,TER
15893,357711000,0,114,311,317,-21.768810000000002,53.79245,2012-11-01 06:41,TER
15915,357711000,0,114,311,316,-21.75977,53.781369999999995,2012-11-01 06:46,TER
15922,357711000,0,118,312,316,-21.71995,53.73341,2012-11-01 07:05,TER
15973,357711000,0,113,310,316,-21.79402,53.82301,2012-11-01 06:29,TER
15988,357711000,0,113,311,316,-21.78496,53.811980000000005,2012-11-01 06:34,TER
15999,357711000,0,111,311,317,-21.75085,53.770419999999994,2012-11-01 06:50,TER
16012,357711000,0,111,311,316,-21.74201,53.75979,2012-11-01 06:54,TER
16023,357711000,0,121,313,316,-21.68582,53.69387,2012-11-01 07:20,TER
16052,357711000,0,116,311,316,-21.72506,53.7394,2012-11-01 07:02,TER
16056,357711000,0,122,313,316,-21.67657,53.6834,2012-11-01 07:24,TER
16485,357711000,0,121,313,316,-21.69579,53.7052,2012-11-01 07:15,TER
16743,357711000,0,120,312,316,-21.65669,53.66065,2012-11-01 07:32,TER
16751,357711000,0,120,313,316,-21.65126,53.65452,2012-11-01 07:35,TER
17064,357711000,0,121,313,316,-21.66508,53.670269999999995,2012-11-01 07:28,TER
17289,357711000,0,121,313,316,-21.64124,53.64315,2012-11-01 07:39,TER
17296,357711000,0,122,313,316,-21.6344,53.6353,2012-11-01 07:42,TER
18911,660000300,0,69,240,511,-21.29295,54.58081,2012-11-01 17:47,TER
18929,660000300,0,70,237,511,-21.315579999999997,54.54179,2012-11-01 18:09,TER
19095,660000300,0,71,234,511,-21.340889999999998,54.495540000000005,2012-11-01 18:35,TER
19112,660000300,0,70,241,511,-21.27766,54.60841,2012-11-01 17:32,TER
19128,660000300,0,70,240,511,-21.28161,54.60114,2012-11-01 17:36,TER
19138,660000300,0,71,243,511,-21.29782,54.571909999999995,2012-11-01 17:52,TER
19145,660000300,0,73,237,511,-21.3019,54.564730000000004,2012-11-01 17:56,TER
19157,660000300,0,70,238,511,-21.32036,54.533669999999994,2012-11-01 18:14,TER
19171,660000300,0,67,236,511,-21.32447,54.52675,2012-11-01 18:18,TER
19218,660000300,0,70,239,511,-21.26894,54.624019999999994,2012-11-01 17:23,TER
19231,660000300,0,72,240,511,-21.27298,54.61679,2012-11-01 17:27,TER
19241,660000300,0,69,233,511,-21.33087,54.50999,2012-11-01 18:27,TER
19249,660000300,0,70,234,511,-21.33594,54.5028,2012-11-01 18:31,TER
19294,660000300,0,72,234,511,-21.38437,54.4293,2012-11-01 19:14,TER
19302,660000300,0,71,232,511,-21.41686,54.38236,2012-11-01 19:41,TER
19337,660000300,0,70,240,511,-21.286279999999998,54.59275,2012-11-01 17:40,TER
19344,660000300,0,71,240,511,-21.28848,54.588530000000006,2012-11-01 17:43,TER
19351,660000300,0,72,238,511,-21.3069,54.556430000000006,2012-11-01 18:01,TER
19360,660000300,0,71,236,511,-21.31116,54.54931,2012-11-01 18:05,TER
19370,660000300,0,68,253,511,-21.32775,54.51805,2012-11-01 18:22,TER
19385,660000300,0,70,234,511,-21.35925,54.467569999999995,2012-11-01 18:52,TER
19395,660000300,0,72,235,511,-21.37436,54.44441,2012-11-01 19:05,TER
19400,660000300,0,71,237,511,-21.37892,54.43744,2012-11-01 19:09,TER
19406,660000300,0,72,234,511,-21.400779999999997,54.40545,2012-11-01 19:27,TER
19410,660000300,0,73,234,511,-21.40352,54.40139,2012-11-01 19:30,TER
19420,660000300,0,70,232,511,-21.4357,54.35579,2012-11-01 19:56,TER
19422,660000300,0,71,234,511,-21.43845,54.35184,2012-11-01 19:59,TER
19555,660000300,0,70,233,511,-21.45339,54.33042,2012-11-01 20:11,TER
19672,660000300,0,72,237,511,-21.34585,54.488,2012-11-01 18:40,TER
19676,660000300,0,69,235,511,-21.36459,54.459590000000006,2012-11-01 18:56,TER
19684,660000300,0,71,236,511,-21.36954,54.45205,2012-11-01 19:01,TER
19691,660000300,0,72,234,511,-21.39029,54.42058000000001,2012-11-01 19:19,TER
19694,660000300,0,73,234,511,-21.3951,54.41359,2012-11-01 19:23,TER
19702,660000300,0,72,233,511,-21.42739,54.36755,2012-11-01 19:49,TER
19707,660000300,0,70,235,511,-21.43048,54.36309,2012-11-01 19:52,TER
19714,660000300,0,71,234,511,-21.443579999999997,54.344640000000005,2012-11-01 20:03,TER
19723,660000300,0,71,232,511,-21.44872,54.3373,2012-11-01 20:07,TER
19730,660000300,0,74,233,511,-21.4608,54.31955,2012-11-01 20:18,TER
19748,660000300,0,74,231,511,-21.49762,54.26616,2012-11-01 20:48,TER
19763,660000300,0,75,229,511,-21.526629999999997,54.227869999999996,2012-11-01 21:10,TER
19917,660000300,0,68,237,511,-21.3507,54.4806,2012-11-01 18:44,TER
19922,660000300,0,70,231,511,-21.35515,54.473859999999995,2012-11-01 18:48,TER
19925,660000300,0,74,232,511,-21.40917,54.3933,2012-11-01 19:34,TER
19928,660000300,0,72,234,511,-21.41191,54.389230000000005,2012-11-01 19:37,TER
19937,660000300,0,74,233,511,-21.46592,54.311930000000004,2012-11-01 20:22,TER
19945,660000300,0,74,235,511,-21.47149,54.3036,2012-11-01 20:27,TER
19950,660000300,0,74,233,511,-21.50273,54.259280000000004,2012-11-01 20:52,TER
19958,660000300,0,74,232,511,-21.50829,54.25181,2012-11-01 20:56,TER
19972,660000300,0,72,235,511,-21.53517,54.21734,2012-11-01 21:17,TER
20093,660000300,0,73,232,511,-21.42256,54.374430000000004,2012-11-01 19:45,TER
20099,660000300,0,74,233,511,-21.476670000000002,54.29596,2012-11-01 20:31,TER
20106,660000300,0,73,236,511,-21.48154,54.28885,2012-11-01 20:35,TER
20113,660000300,0,74,237,511,-21.55122,54.19259,2012-11-01 21:31,TER
20165,660000300,0,70,236,511,-21.45608,54.32655,2012-11-01 20:14,TER
20169,660000300,0,74,235,511,-21.48636,54.28179,2012-11-01 20:39,TER
20178,660000300,0,74,234,511,-21.49209,54.273540000000004,2012-11-01 20:44,TER
20182,660000300,0,75,229,511,-21.51387,54.244409999999995,2012-11-01 21:01,TER
20192,660000300,0,74,232,511,-21.52028,54.23574,2012-11-01 21:06,TER
20201,660000300,0,72,233,511,-21.54296,54.205690000000004,2012-11-01 21:23,TER
20210,660000300,0,73,235,511,-21.54774,54.198730000000005,2012-11-01 21:27,TER
20218,660000300,0,74,241,511,-21.57451,54.151469999999996,2012-11-01 21:53,TER
20253,660000300,0,75,227,511,-21.529870000000003,54.22399,2012-11-01 21:13,TER
20260,660000300,0,73,238,511,-21.557660000000002,54.18087,2012-11-01 21:37,TER
20268,660000300,0,73,239,511,-21.560470000000002,54.17589,2012-11-01 21:40,TER
20276,660000300,0,75,243,511,-21.582160000000002,54.13735,2012-11-01 22:00,TER
20377,660000300,0,73,234,511,-21.53943,54.21086999999999,2012-11-01 21:20,TER
20383,660000300,0,75,236,511,-21.56508,54.167840000000005,2012-11-01 21:44,TER
20390,660000300,0,74,236,511,-21.5688,54.161559999999994,2012-11-01 21:47,TER
20395,660000300,0,74,236,511,-21.572029999999998,54.15595,2012-11-01 21:50,TER
20399,660000300,0,76,238,511,-21.58876,54.12519,2012-11-01 22:06,TER
20539,660000300,0,74,240,511,-21.59686,54.1104,2012-11-01 22:14,TER
20646,660000300,0,74,239,511,-21.58523,54.131569999999996,2012-11-01 22:03,TER
20651,660000300,0,75,243,511,-21.60301,54.09862,2012-11-01 22:20,TER
20675,660000300,0,73,245,511,-21.63414,54.03363,2012-11-01 22:53,TER
20734,660000300,0,75,242,511,-21.62285,54.05814,2012-11-01 22:40,TER
20746,660000300,0,75,244,511,-21.64551,54.0092,2012-11-01 23:05,TER
20760,660000300,0,76,239,511,-21.66412,53.96592,2012-11-01 23:26,TER
20768,660000300,0,78,216,511,-21.67049,53.95875,2012-11-01 23:30,TER
20777,660000300,0,78,215,511,-21.675810000000002,53.95458000000001,2012-11-01 23:33,TER
20779,660000300,0,80,212,511,-21.7054,53.934309999999996,2012-11-01 23:49,TER
20785,660000300,0,79,213,511,-21.71422,53.92839,2012-11-01 23:54,TER
20922,660000300,0,78,211,511,-21.69419,53.941790000000005,2012-11-01 23:43,TER
20930,660000300,0,79,211,511,-21.69975,53.9381,2012-11-01 23:46,TER
20998,660000300,0,80,209,511,-21.750429999999998,53.90563,2012-11-02 00:13,TER
21004,660000300,0,81,206,511,-21.7598,53.90055,2012-11-02 00:17,TER
21007,660000300,0,81,206,511,-21.79164,53.88373000000001,2012-11-02 00:33,TER
21014,660000300,0,81,207,511,-21.79973,53.87925,2012-11-02 00:37,TER
21016,660000300,0,82,208,511,-21.8058,53.875969999999995,2012-11-02 00:40,TER
21102,660000300,0,83,205,511,-21.76858,53.895990000000005,2012-11-02 00:22,TER
21121,660000300,0,80,208,511,-21.81914,53.868719999999996,2012-11-02 00:47,TER
21156,660000300,0,79,211,511,-21.68554,53.94766,2012-11-01 23:39,TER
21167,660000300,0,80,210,511,-21.726210000000002,53.920480000000005,2012-11-02 00:00,TER
21172,660000300,0,80,211,511,-21.730729999999998,53.91766,2012-11-02 00:03,TER
21176,660000300,0,83,206,511,-21.77735,53.89131999999999,2012-11-02 00:26,TER
21185,660000300,0,81,207,511,-21.78622,53.886630000000004,2012-11-02 00:30,TER
21203,660000300,0,81,208,511,-21.82838,53.863440000000004,2012-11-02 00:51,TER
21358,660000300,0,80,208,511,-21.836779999999997,53.85859,2012-11-02 00:56,TER
21372,660000300,0,80,210,511,-21.846999999999998,53.852540000000005,2012-11-02 01:01,TER
21476,660000300,0,74,237,511,-21.5542,54.18707,2012-11-01 21:34,TER
21489,660000300,0,76,242,511,-21.61523,54.07405,2012-11-01 22:32,TER
21518,660000300,0,83,211,511,-21.739810000000002,53.91189,2012-11-02 00:07,TER
21526,660000300,0,79,208,511,-21.85412,53.84841,2012-11-02 01:05,TER
21537,660000300,0,78,208,511,-21.859939999999998,53.84503,2012-11-02 01:08,TER
21696,660000300,0,81,208,511,-21.86972,53.839380000000006,2012-11-02 01:13,TER
22916,660001400,7,50,160,511,-21.42417,54.00873000000001,2012-11-03 05:50,TER
22930,660001400,7,67,153,511,-21.43145,54.01282,2012-11-03 05:55,TER
22935,660001400,7,53,155,511,-21.43753,54.015980000000006,2012-11-03 05:58,TER
22944,660001400,7,54,159,511,-21.44076,54.0171,2012-11-03 06:04,TER
22962,660001400,7,60,157,511,-21.44824,54.02045,2012-11-03 06:09,TER
23075,660001400,7,82,55,511,-21.58085,54.1861,2012-11-04 07:01,TER
23085,660001400,7,85,50,511,-21.5746,54.1945,2012-11-04 07:05,TER
23097,660001400,7,82,48,511,-21.56824,54.20279,2012-11-04 07:09,TER
23107,660001400,7,82,51,511,-21.561970000000002,54.21116,2012-11-04 07:14,TER
23116,660001400,7,85,51,511,-21.55568,54.219840000000005,2012-11-04 07:18,TER
23124,660001400,7,87,51,511,-21.55004,54.227880000000006,2012-11-04 07:22,TER
23132,660001400,7,85,54,511,-21.54636,54.23319,2012-11-04 07:25,TER
23139,660001400,7,84,49,511,-21.54206,54.2391,2012-11-04 07:28,TER
23149,660001400,7,84,58,511,-21.535239999999998,54.2493,2012-11-04 07:33,TER
23157,660001400,7,85,53,511,-21.52983,54.257580000000004,2012-11-04 07:37,TER
23167,660001400,7,85,55,511,-21.52356,54.267109999999995,2012-11-04 07:41,TER
23378,660001400,7,82,55,511,-21.517879999999998,54.27593,2012-11-04 07:46,TER
23390,660001400,7,83,56,511,-21.51257,54.284009999999995,2012-11-04 07:50,TER
23656,660001400,7,61,161,511,-21.451529999999998,54.0217,2012-11-03 06:12,TER
23669,660001400,7,61,163,511,-21.45585,54.023230000000005,2012-11-03 06:15,TER
23691,660001400,7,58,158,511,-21.462670000000003,54.02575,2012-11-03 06:20,TER
23717,660001400,7,63,159,511,-21.47339,54.030440000000006,2012-11-03 06:27,TER
23849,660001400,7,79,55,511,-21.50672,54.29277,2012-11-04 07:54,TER
23862,660001400,7,85,54,511,-21.50047,54.30219,2012-11-04 07:59,TER
23871,660001400,7,86,54,511,-21.49444,54.31134,2012-11-04 08:03,TER
23877,660001400,7,85,54,511,-21.490289999999998,54.31766999999999,2012-11-04 08:06,TER
23888,660001400,7,86,56,511,-21.48338,54.3283,2012-11-04 08:11,TER
23904,660001400,7,86,57,511,-21.47741,54.337469999999996,2012-11-04 08:15,TER
23909,660001400,7,89,54,511,-21.47414,54.342459999999996,2012-11-04 08:18,TER
23925,660001400,7,86,55,511,-21.46688,54.35378000000001,2012-11-04 08:23,TER
23936,660001400,7,86,55,511,-21.459789999999998,54.36516999999999,2012-11-04 08:28,TER
